item,pred,ext
http://www.wikidata.org/entity/Q378622,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/RacingDriver
http://www.wikidata.org/entity/Q380829,http://www.wikidata.org/prop/direct/P1709,http://pcp-on-web.de/ontology#PrivateLibrary
http://www.wikidata.org/entity/Q380962,http://www.wikidata.org/prop/direct/P3950,http://www.w3.org/ns/org#OrganizationalCollaboration
http://www.wikidata.org/entity/Q386120,http://www.wikidata.org/prop/direct/P2888,http://publications.europa.eu/resource/authority/corporate-body/UNIDO
http://www.wikidata.org/entity/Q38723,http://www.wikidata.org/prop/direct/P1709,https://schema.org/CollegeOrUniversity
http://www.wikidata.org/entity/Q3914,http://www.wikidata.org/prop/direct/P1709,http://data.culture.fr/thesaurus/page/ark:/67717/T1-1340
http://www.wikidata.org/entity/Q3914,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/School
http://www.wikidata.org/entity/Q3914,http://www.wikidata.org/prop/direct/P1709,http://pcp-on-web.de/ontology#School
http://www.wikidata.org/entity/Q3914,http://www.wikidata.org/prop/direct/P1709,https://schema.org/School
http://www.wikidata.org/entity/Q3917681,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Embassy
http://www.wikidata.org/entity/Q3918,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/University
http://www.wikidata.org/entity/Q3918,http://www.wikidata.org/prop/direct/P1709,http://pcp-on-web.de/ontology#University
http://www.wikidata.org/entity/Q3918,http://www.wikidata.org/prop/direct/P1709,http://swrc.ontoware.org/ontology#University
http://www.wikidata.org/entity/Q39631,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Physician
http://www.wikidata.org/entity/Q39631,http://www.wikidata.org/prop/direct/P2888,https://schema.org/Physician
http://www.wikidata.org/entity/Q399541,http://www.wikidata.org/prop/direct/P2888,http://vocabularies.unesco.org/thesaurus/concept9137
http://www.wikidata.org/entity/Q4018482,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/resource/Education_minister
http://www.wikidata.org/entity/Q4018482,http://www.wikidata.org/prop/direct/P1709,http://id.loc.gov/authorities/subjects/sh2009006973
http://www.wikidata.org/entity/Q40348,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Lawyer
http://www.wikidata.org/entity/Q40348,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Attorney
http://www.wikidata.org/entity/Q40357,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Prison
http://www.wikidata.org/entity/Q40357,http://www.wikidata.org/prop/direct/P2888,http://wordnet-rdf.princeton.edu/wn30/04005630-n
http://www.wikidata.org/entity/Q40357,http://www.wikidata.org/prop/direct/P2888,http://wordnet-rdf.princeton.edu/wn31/103952595-n
http://www.wikidata.org/entity/Q41298,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Magazine
http://www.wikidata.org/entity/Q41298,http://www.wikidata.org/prop/direct/P2888,http://purl.org/coar/resource_type/c_2cd9
http://www.wikidata.org/entity/Q42178,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/VicePresident
http://www.wikidata.org/entity/Q423208,http://www.wikidata.org/prop/direct/P1709,http://id.esd.org.uk/organisationType/63
http://www.wikidata.org/entity/Q42603,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Priest
http://www.wikidata.org/entity/Q4270517,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Skier
http://www.wikidata.org/entity/Q4271324,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/MythologicalFigure
http://www.wikidata.org/entity/Q4287745,http://www.wikidata.org/prop/direct/P1709,https://schema.org/MedicalOrganization
http://www.wikidata.org/entity/Q43115,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Saint
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Organisation
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://id.loc.gov/ontologies/bibframe/Organization
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://purl.bioontology.org/ontology/HL7/C1561598
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://purl.bioontology.org/ontology/STY/T092
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://purl.obolibrary.org/obo/OBI_0000245
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,https://id.oclc.org/worldcat/entity/Q4
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Organization
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://sw-portal.deri.org/ontologies/swportal#Organization
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,https://www.w3.org/ns/activitystreams#Organization
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://www.popoloproject.com/specs/organization.html
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://www.w3.org/ns/org#Organization
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P1709,http://xmlns.com/foaf/0.1/Organization
http://www.wikidata.org/entity/Q43229,http://www.wikidata.org/prop/direct/P2888,https://w3id.org/italia/onto/COV/Organization
http://www.wikidata.org/entity/Q43501,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Zoo
http://www.wikidata.org/entity/Q43501,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Zoo
http://www.wikidata.org/entity/Q43501,http://www.wikidata.org/prop/direct/P2888,http://purl.obolibrary.org/obo/ENVO_00010625
http://www.wikidata.org/entity/Q4382945,http://www.wikidata.org/prop/direct/P1709,https://schema.org/OnlineStore
http://www.wikidata.org/entity/Q43845,http://www.wikidata.org/prop/direct/P3950,https://www.yso.fi/onto/yso/p6406
http://www.wikidata.org/entity/Q43845,http://www.wikidata.org/prop/direct/P3950,https://www.yso.fi/onto/yso/p6407
http://www.wikidata.org/entity/Q4438121,http://www.wikidata.org/prop/direct/P1709,https://schema.org/SportsOrganization
http://www.wikidata.org/entity/Q44613,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Monastery
http://www.wikidata.org/entity/Q44613,http://www.wikidata.org/prop/direct/P2888,http://wordnet-rdf.princeton.edu/wn30/03781244-n
http://www.wikidata.org/entity/Q44613,http://www.wikidata.org/prop/direct/P2888,http://wordnet-rdf.princeton.edu/wn31/103739774-n
http://www.wikidata.org/entity/Q4479442,http://www.wikidata.org/prop/direct/P2888,https://schema.org/founder
http://www.wikidata.org/entity/Q4498974,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/HockeyTeam
http://www.wikidata.org/entity/Q45433,http://www.wikidata.org/prop/direct/P2888,https://findthatcharity.uk/orgid/XI-ROR-00t3pr326
http://www.wikidata.org/entity/Q459886,http://www.wikidata.org/prop/direct/P2888,http://purl.obolibrary.org/obo/ENVO_01000923
http://www.wikidata.org/entity/Q4687984,http://www.wikidata.org/prop/direct/P2888,http://dbpedia.org/resource/Aerial_Image_Library
http://www.wikidata.org/entity/Q46970,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Airline
http://www.wikidata.org/entity/Q46970,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Airline
http://www.wikidata.org/entity/Q47501825,http://www.wikidata.org/prop/direct/P1709,http://mappings.dbpedia.org/index.php/OntologyClass:Mayor
http://www.wikidata.org/entity/Q476028,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/SoccerClub
http://www.wikidata.org/entity/Q483501,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Artist
http://www.wikidata.org/entity/Q484188,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/SerialKiller
http://www.wikidata.org/entity/Q48673045,http://www.wikidata.org/prop/direct/P2888,http://imagenet.stanford.edu/synset?wnid=n10701644
http://www.wikidata.org/entity/Q486839,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/MemberOfParliament
http://www.wikidata.org/entity/Q488111,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/AdultActor
http://www.wikidata.org/entity/Q494230,http://www.wikidata.org/prop/direct/P1709,http://pcp-on-web.de/ontology#FacultyOfMedicine
http://www.wikidata.org/entity/Q4964182,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Philosopher
http://www.wikidata.org/entity/Q49757,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Poet
http://www.wikidata.org/entity/Q5,http://www.wikidata.org/prop/direct/P1709,http://purl.bioontology.org/ontology/STY/T016
http://www.wikidata.org/entity/Q5,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Person
http://www.wikidata.org/entity/Q5,http://www.wikidata.org/prop/direct/P1709,http://xmlns.com/foaf/0.1/Person
http://www.wikidata.org/entity/Q5,http://www.wikidata.org/prop/direct/P2888,http://erlangen-crm.org/current/E21_Person
http://www.wikidata.org/entity/Q5,http://www.wikidata.org/prop/direct/P2888,http://xmlns.com/foaf/spec/Person
http://www.wikidata.org/entity/Q5037272,http://www.wikidata.org/prop/direct/P2888,https://www.wikidata.org/wiki/Q76763624
http://www.wikidata.org/entity/Q51161196,http://www.wikidata.org/prop/direct/P2888,http://publications.europa.eu/resource/authority/corporate-body/EP_FINANCE
http://www.wikidata.org/entity/Q517760,http://www.wikidata.org/prop/direct/P2888,http://www.treccani.it/vocabolario/comune3/
http://www.wikidata.org/entity/Q519076,http://www.wikidata.org/prop/direct/P1709,https://schema.org/RealEstateAgent
http://www.wikidata.org/entity/Q5227240,http://www.wikidata.org/prop/direct/P2888,http://purl.org/spar/fabio/DataRepository
http://www.wikidata.org/entity/Q523342,http://www.wikidata.org/prop/direct/P2888,https://data.niod.nl/WO2_Thesaurus/kampen/3662
http://www.wikidata.org/entity/Q5307737,http://www.wikidata.org/prop/direct/P1709,https://schema.org/BarOrPub
http://www.wikidata.org/entity/Q5341295,http://www.wikidata.org/prop/direct/P1709,https://schema.org/EducationalOrganization
http://www.wikidata.org/entity/Q5393308,http://www.wikidata.org/prop/direct/P1709,https://schema.org/BuddhistTemple
http://www.wikidata.org/entity/Q543219,http://www.wikidata.org/prop/direct/P2888,https://www.wikidata.org/wiki/Q543219
http://www.wikidata.org/entity/Q5657858,http://www.wikidata.org/prop/direct/P1709,http://lemac.sgcb.mcu.es/Autoridades/LEMAC201216952/concept
http://www.wikidata.org/entity/Q5669847,http://www.wikidata.org/prop/direct/P1709,http://swrc.ontoware.org/ontology#AssistantProfessor
http://www.wikidata.org/entity/Q578521,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/page/Boroughs_of_Montreal
http://www.wikidata.org/entity/Q578521,http://www.wikidata.org/prop/direct/P1709,http://de.dbpedia.org/resource/Arrondissements_von_Montreal
http://www.wikidata.org/entity/Q578521,http://www.wikidata.org/prop/direct/P1709,http://es.dbpedia.org/resource/Distritos_de_Montreal
http://www.wikidata.org/entity/Q578521,http://www.wikidata.org/prop/direct/P1709,http://fr.dbpedia.org/resource/Arrondissements_de_Montréal
http://www.wikidata.org/entity/Q578521,http://www.wikidata.org/prop/direct/P1709,http://nl.dbpedia.org/page/Arrondissementen_van_Montreal
http://www.wikidata.org/entity/Q6051619,http://www.wikidata.org/prop/direct/P1709,http://pcp-on-web.de/ontology#Publicist
http://www.wikidata.org/entity/Q611712,http://www.wikidata.org/prop/direct/P2888,https://findthatcharity.uk/orgid/XI-ROR-04mwe1m14
http://www.wikidata.org/entity/Q613142,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/LawFirm
http://www.wikidata.org/entity/Q622425,http://www.wikidata.org/prop/direct/P1709,https://schema.org/NightClub
http://www.wikidata.org/entity/Q623109,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/SportsLeague
http://www.wikidata.org/entity/Q623109,http://www.wikidata.org/prop/direct/P2888,http://cv.iptc.org/newscodes/spct/league
http://www.wikidata.org/entity/Q628099,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/SoccerManager
http://www.wikidata.org/entity/Q62849941,http://www.wikidata.org/prop/direct/P1709,https://schema.org/LocalBusiness
http://www.wikidata.org/entity/Q62849941,http://www.wikidata.org/prop/direct/P1709,https://www.schema.org/LocalBusiness
http://www.wikidata.org/entity/Q63755054,http://www.wikidata.org/prop/direct/P3950,http://schema.org/GeneralContractor
http://www.wikidata.org/entity/Q63755054,http://www.wikidata.org/prop/direct/P3950,http://schema.org/RoofingContractor
http://www.wikidata.org/entity/Q637776,http://www.wikidata.org/prop/direct/P2888,http://purl.obolibrary.org/obo/ENVO_00003862
http://www.wikidata.org/entity/Q6501447,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/resource/Local_government
http://www.wikidata.org/entity/Q6501447,http://www.wikidata.org/prop/direct/P1709,http://lemac.sgcb.mcu.es/Autoridades/LEMAC201220789/concept
http://www.wikidata.org/entity/Q6585303,http://www.wikidata.org/prop/direct/P2888,https://www.wikidata.org/wiki/Q120069167
http://www.wikidata.org/entity/Q65997,http://www.wikidata.org/prop/direct/P2888,https://finto.fi/kauno/en/page/p6443
http://www.wikidata.org/entity/Q65997,http://www.wikidata.org/prop/direct/P2888,https://finto.fi/koko/en/page/p75488
http://www.wikidata.org/entity/Q65997,http://www.wikidata.org/prop/direct/P2888,https://finto.fi/ysa/en/page/Y208730
http://www.wikidata.org/entity/Q65997,http://www.wikidata.org/prop/direct/P2888,https://finto.fi/yso/en/page/p29154
http://www.wikidata.org/entity/Q6631808,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/BaseballLeague
http://www.wikidata.org/entity/Q674182,http://www.wikidata.org/prop/direct/P2888,http://publications.europa.eu/resource/authority/corporate-body/COU_ARCTIC
http://www.wikidata.org/entity/Q67883649,http://www.wikidata.org/prop/direct/P2888,https://schema.org/Nonprofit501c1
http://www.wikidata.org/entity/Q679206,http://www.wikidata.org/prop/direct/P1709,http://www.w3.org/ns/org#OrganizationalUnit
http://www.wikidata.org/entity/Q69423232,http://www.wikidata.org/prop/direct/P3950,http://metadataregistry.org/schemaprop/show/id/14249.html
http://www.wikidata.org/entity/Q69423232,http://www.wikidata.org/prop/direct/P3950,http://rdaregistry.info/Elements/e/elokuvanKasikirjoitusEkspressio.fi
http://www.wikidata.org/entity/Q69423232,http://www.wikidata.org/prop/direct/P3950,http://rdaregistry.info/Elements/e/filmmanuskriptUdtryk.da
http://www.wikidata.org/entity/Q69423232,http://www.wikidata.org/prop/direct/P3950,http://rdaregistry.info/Elements/e/motionPictureScreenplayExpression.en
http://www.wikidata.org/entity/Q69423232,http://www.wikidata.org/prop/direct/P3950,http://rdaregistry.info/Elements/e/σενάριοΚινηματογραφικήςΤαινίαςΈκφρασης.el
http://www.wikidata.org/entity/Q69423232,http://www.wikidata.org/prop/direct/P3950,http://www.rdaregistry.info/Elements/e/#P20158
http://www.wikidata.org/entity/Q703534,http://www.wikidata.org/prop/direct/P1709,http://swrc.ontoware.org/ontology#Employee
http://www.wikidata.org/entity/Q7075,http://www.wikidata.org/prop/direct/P1709,http://cat.aii.caas.cn/concept/45625
http://www.wikidata.org/entity/Q7075,http://www.wikidata.org/prop/direct/P1709,http://dati.beniculturali.it/cis/Library
http://www.wikidata.org/entity/Q7075,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Library
http://www.wikidata.org/entity/Q7075,http://www.wikidata.org/prop/direct/P1709,http://id.cabi.org/cabt/66528
http://www.wikidata.org/entity/Q7075,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Library
http://www.wikidata.org/entity/Q715301,http://www.wikidata.org/prop/direct/P1709,http://comicmeta.org/cbo/Contributor
http://www.wikidata.org/entity/Q7278,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/PoliticalParty
http://www.wikidata.org/entity/Q7278,http://www.wikidata.org/prop/direct/P1709,https://schema.org/PoliticalParty
http://www.wikidata.org/entity/Q730038,http://www.wikidata.org/prop/direct/P1709,https://schema.org/BankOrCreditUnion
http://www.wikidata.org/entity/Q735032,http://www.wikidata.org/prop/direct/P1709,http://lemac.sgcb.mcu.es/Autoridades/LEMAC201206248/concept
http://www.wikidata.org/entity/Q737498,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/AcademicJournal
http://www.wikidata.org/entity/Q737498,http://www.wikidata.org/prop/direct/P2888,http://purl.org/coar/resource_type/c_0640
http://www.wikidata.org/entity/Q740752,http://www.wikidata.org/prop/direct/P1709,https://dbpedia.org/ontology/PublicTransitSystem
http://www.wikidata.org/entity/Q7444376,http://www.wikidata.org/prop/direct/P2888,http://dbpedia.org/resource/Maryland_Secretary_of_State
http://www.wikidata.org/entity/Q7444376,http://www.wikidata.org/prop/direct/P2888,http://dbpedia.org/resource/Secretary_of_State_of_Maryland
http://www.wikidata.org/entity/Q7444376,http://www.wikidata.org/prop/direct/P2888,http://yago-knowledge.org/resource/Secretary_of_State_of_Maryland
http://www.wikidata.org/entity/Q750656,http://www.wikidata.org/prop/direct/P2888,http://wordnet-rdf.princeton.edu/wn31/103560606-n
http://www.wikidata.org/entity/Q753110,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/SongWriter
http://www.wikidata.org/entity/Q7560,http://www.wikidata.org/prop/direct/P2888,http://wordnet-rdf.princeton.edu/wn30/10332385-n
http://www.wikidata.org/entity/Q7560,http://www.wikidata.org/prop/direct/P2888,http://wordnet-rdf.princeton.edu/wn31/110266795-n
http://www.wikidata.org/entity/Q7566,http://www.wikidata.org/prop/direct/P1709,http://www.w3.org/2006/vcard/ns#Parent
http://www.wikidata.org/entity/Q780,http://www.wikidata.org/prop/direct/P2888,http://purl.obolibrary.org/obo/ENVO_00003066
http://www.wikidata.org/entity/Q79913,http://www.wikidata.org/prop/direct/P1709,https://schema.org/NGO
http://www.wikidata.org/entity/Q79913,http://www.wikidata.org/prop/direct/P2888,http://publications.europa.eu/resource/authority/corporate-body/NGO
http://www.wikidata.org/entity/Q814610,http://www.wikidata.org/prop/direct/P1709,https://schema.org/EmergencyService
http://www.wikidata.org/entity/Q814610,http://www.wikidata.org/prop/direct/P2888,https://schema.org/EmergencyService
http://www.wikidata.org/entity/Q82955,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Politician
http://www.wikidata.org/entity/Q83307,http://www.wikidata.org/prop/direct/P1709,http://id.loc.gov/authorities/subjects/sh85018567
http://www.wikidata.org/entity/Q83307,http://www.wikidata.org/prop/direct/P1709,http://reference.data.gov.uk/def/central-government/Minister
http://www.wikidata.org/entity/Q837142,http://www.wikidata.org/prop/direct/P2888,http://purl.obolibrary.org/obo/ENVO_01000932
http://www.wikidata.org/entity/Q842606,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/RomanEmperor
http://www.wikidata.org/entity/Q842623,http://www.wikidata.org/prop/direct/P2888,http://purl.obolibrary.org/obo/ENVO_00000297
http://www.wikidata.org/entity/Q8436,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Family
http://www.wikidata.org/entity/Q8436,http://www.wikidata.org/prop/direct/P1709,http://id.loc.gov/ontologies/bibframe/Family
http://www.wikidata.org/entity/Q8436,http://www.wikidata.org/prop/direct/P1709,http://pcp-on-web.de/ontology#Family
http://www.wikidata.org/entity/Q8463304,http://www.wikidata.org/prop/direct/P2888,http://purl.obolibrary.org/obo/ENVO_01000969
http://www.wikidata.org/entity/Q854830,http://www.wikidata.org/prop/direct/P2888,http://wordnet-rdf.princeton.edu/wn30/10148035-n
http://www.wikidata.org/entity/Q855091,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Guitarist
http://www.wikidata.org/entity/Q856887,http://www.wikidata.org/prop/direct/P2888,http://publications.europa.eu/resource/authority/corporate-body/BDS
http://www.wikidata.org/entity/Q861951,http://www.wikidata.org/prop/direct/P1709,https://schema.org/PoliceStation
http://www.wikidata.org/entity/Q864380,http://www.wikidata.org/prop/direct/P1709,http://id.loc.gov/entities/roles/biographer
http://www.wikidata.org/entity/Q875157,http://www.wikidata.org/prop/direct/P1709,http://purl.org/acco/ns#Resort
http://www.wikidata.org/entity/Q875157,http://www.wikidata.org/prop/direct/P1709,https://schema.org/Resort
http://www.wikidata.org/entity/Q879146,http://www.wikidata.org/prop/direct/P1709,http://pcp-on-web.de/ontology#Denomination
http://www.wikidata.org/entity/Q8880,http://www.wikidata.org/prop/direct/P2888,http://data.europa.eu/euodp/en/data/publisher/com
http://www.wikidata.org/entity/Q8880,http://www.wikidata.org/prop/direct/P2888,http://publications.europa.eu/resource/authority/corporate-body/COM
http://www.wikidata.org/entity/Q901,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Scientist
http://www.wikidata.org/entity/Q902104,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/resource/Private_university
http://www.wikidata.org/entity/Q902104,http://www.wikidata.org/prop/direct/P1709,https://global.dbpedia.org/id/53g3J
http://www.wikidata.org/entity/Q9305769,http://www.wikidata.org/prop/direct/P1709,http://data.culture.fr/thesaurus/page/ark:/67717/T1-1435
http://www.wikidata.org/entity/Q9305769,http://www.wikidata.org/prop/direct/P1709,http://lemac.sgcb.mcu.es/Autoridades/LEMAC201223224/concept
http://www.wikidata.org/entity/Q931260,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/Murderer
http://www.wikidata.org/entity/Q9344260,http://www.wikidata.org/prop/direct/P1709,http://pcp-on-web.de/ontology#AsscociateProfessor
http://www.wikidata.org/entity/Q9344260,http://www.wikidata.org/prop/direct/P1709,http://swrc.ontoware.org/ontology#AssociateProfessor
http://www.wikidata.org/entity/Q937857,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/SoccerPlayer
http://www.wikidata.org/entity/Q947305,http://www.wikidata.org/prop/direct/P2888,http://www.treccani.it/vocabolario/scaldo/
http://www.wikidata.org/entity/Q947873,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/TelevisionHost
http://www.wikidata.org/entity/Q95074,http://www.wikidata.org/prop/direct/P1709,http://dbpedia.org/ontology/FictionalCharacter
http://www.wikidata.org/entity/Q97118982,http://www.wikidata.org/prop/direct/P2888,https://schema.org/Nonprofit501c5
http://www.wikidata.org/entity/Q97961514,http://www.wikidata.org/prop/direct/P1709,https://schema.org/HighSchool
