prop,ext,type,status
http://www.wikidata.org/entity/P710,https://schema.org/competitor,Equiv_Prop,
http://www.wikidata.org/entity/P86,https://schema.org/composer,Ext_Subprop,
http://www.wikidata.org/entity/P86,https://schema.org/composer,Exact_Prop,
http://www.wikidata.org/entity/P2789,https://schema.org/connectedTo,Equiv_Prop,
http://www.wikidata.org/entity/P131,https://schema.org/containedInPlace,Ext_Superprop,
http://www.wikidata.org/entity/P1383,https://schema.org/containsPlace,Ext_Superprop,
http://www.wikidata.org/entity/P150,https://schema.org/containsPlace,Ext_Superprop,
http://www.wikidata.org/entity/P840,https://schema.org/contentLocation,Equiv_Prop,
http://www.wikidata.org/entity/P852,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P853,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P908,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P914,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P916,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P7573,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P6452,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P6657,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P6658,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P7327,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P1657,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P1981,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2363,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2629,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2637,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2684,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2747,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2756,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2758,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3156,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3216,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3306,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3402,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3428,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3650,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P5150,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P5152,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P5201,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3818,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3834,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P4437,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P5970,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P8874,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P8889,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P9086,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P9866,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2699,https://schema.org/contentUrl,Ext_Subprop,
http://www.wikidata.org/entity/P767,https://schema.org/contributor,Equiv_Prop,
http://www.wikidata.org/entity/P3931,https://schema.org/copyrightHolder,Equiv_Prop,
http://www.wikidata.org/entity/P6216,https://schema.org/copyrightYear,Ext_Subprop,
http://www.wikidata.org/entity/P495,https://schema.org/countryOfOrigin,Equiv_Prop,
http://www.wikidata.org/entity/P170,https://schema.org/creator,Equiv_Prop,
http://www.wikidata.org/entity/P571,https://schema.org/dateCreated,Equiv_Prop,
http://www.wikidata.org/entity/P577,https://schema.org/datePublished,Equiv_Prop,
http://www.wikidata.org/entity/P2894,https://schema.org/dayOfWeek,Equiv_Prop,
http://www.wikidata.org/entity/P570,https://schema.org/deathDate,Equiv_Prop,
http://www.wikidata.org/entity/P20,https://schema.org/deathPlace,Equiv_Prop,
http://www.wikidata.org/entity/P4511,https://schema.org/depth,Equiv_Prop,
http://www.wikidata.org/entity/P7535,https://schema.org/description,Ext_Superprop,
http://www.wikidata.org/entity/P57,https://schema.org/director,Equiv_Prop,
http://www.wikidata.org/entity/P8204,https://schema.org/diseaseSpreadStatistics,Ext_Subprop,
http://www.wikidata.org/entity/P576,https://schema.org/dissolutionDate,Equiv_Prop,
http://www.wikidata.org/entity/P2043,https://schema.org/distance,Equiv_Prop,
http://www.wikidata.org/entity/P1325,https://schema.org/distribution,Ext_Subprop,
http://www.wikidata.org/entity/P2771,https://schema.org/duns,Equiv_Prop,
http://www.wikidata.org/entity/P2047,https://schema.org/duration,Equiv_Prop,
http://www.wikidata.org/entity/P2704,https://schema.org/editEIDR,Ext_Superprop,
http://www.wikidata.org/entity/P98,https://schema.org/editor,Equiv_Prop,
http://www.wikidata.org/entity/P968,https://schema.org/email,Equiv_Prop,
http://www.wikidata.org/entity/P2701,https://schema.org/encodingFormat,Equiv_Prop,
http://www.wikidata.org/entity/P1163,https://schema.org/encodingFormat,Equiv_Prop,
http://www.wikidata.org/entity/P582,https://schema.org/endDate,Equiv_Prop,
http://www.wikidata.org/entity/P793,https://schema.org/event,Ext_Superprop,
http://www.wikidata.org/entity/P3967,https://schema.org/event,Ext_Superprop,
http://www.wikidata.org/entity/P1264,https://schema.org/eventStatus,Ext_Subprop,
http://www.wikidata.org/entity/P629,https://schema.org/exampleOfWork,Ext_Subprop,
http://www.wikidata.org/entity/P2009,https://schema.org/exifData,Ext_Superprop,
http://www.wikidata.org/entity/P2010,https://schema.org/exifData,Ext_Superprop,
http://www.wikidata.org/entity/P734,https://schema.org/familyName,Equiv_Prop,
http://www.wikidata.org/entity/P2900,https://schema.org/faxNumber,Equiv_Prop,
http://www.wikidata.org/entity/P5895,https://schema.org/feesAndCommissionsSpecification,Ext_Superprop,
http://www.wikidata.org/entity/P5896,https://schema.org/feesAndCommissionsSpecification,Ext_Superprop,
http://www.wikidata.org/entity/P5897,https://schema.org/feesAndCommissionsSpecification,Ext_Superprop,
http://www.wikidata.org/entity/P3090,https://schema.org/flightNumber,Equiv_Prop,
http://www.wikidata.org/entity/P112,https://schema.org/founder,Equiv_Prop,
http://www.wikidata.org/entity/P571,https://schema.org/foundingDate,Ext_Subprop,
http://www.wikidata.org/entity/P571,https://schema.org/foundingDate,Equiv_Prop,
http://www.wikidata.org/entity/P740,https://schema.org/foundingLocation,Equiv_Prop,
http://www.wikidata.org/entity/P1427,https://schema.org/fromLocation,Exact_Prop,
http://www.wikidata.org/entity/P859,https://schema.org/funder,Ext_Subprop,
http://www.wikidata.org/entity/P400,https://schema.org/gamePlatform,Ext_Subprop,
http://www.wikidata.org/entity/P21,https://schema.org/gender,Equiv_Prop,
http://www.wikidata.org/entity/P136,https://schema.org/genre,Equiv_Prop,
http://www.wikidata.org/entity/P625,https://schema.org/geo,Equiv_Prop,
http://www.wikidata.org/entity/P3179,https://schema.org/geoOverlaps,Ext_Subprop,
http://www.wikidata.org/entity/P735,https://schema.org/givenName,Equiv_Prop,
http://www.wikidata.org/entity/P4445,https://schema.org/gracePeriod,Equiv_Prop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin,Equiv_Prop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin12,Ext_Subprop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin13,Ext_Subprop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin14,Ext_Subprop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin8,Ext_Subprop,
http://www.wikidata.org/entity/P106,https://schema.org/hasOccupation,Equiv_Prop,
http://www.wikidata.org/entity/P527,https://schema.org/hasPart,Equiv_Prop,
http://www.wikidata.org/entity/P1476,https://schema.org/headline,Ext_Subprop,
http://www.wikidata.org/entity/P2048,https://schema.org/height,Equiv_Prop,
http://www.wikidata.org/entity/P551,https://schema.org/homeLocation,Equiv_Prop,
http://www.wikidata.org/entity/P511,https://schema.org/honorificPrefix,Equiv_Prop,
http://www.wikidata.org/entity/P1035,https://schema.org/honorificSuffix,Equiv_Prop,
http://www.wikidata.org/entity/P229,https://schema.org/iataCode,Ext_Superprop,
http://www.wikidata.org/entity/P238,https://schema.org/iataCode,Ext_Superprop,
http://www.wikidata.org/entity/P239,https://schema.org/icaoCode,Equiv_Prop,
http://www.wikidata.org/entity/P110,https://schema.org/illustrator,Equiv_Prop,
http://www.wikidata.org/entity/P1442,https://schema.org/image,Ext_Superprop,
http://www.wikidata.org/entity/P18,https://schema.org/image,Equiv_Prop,
http://www.wikidata.org/entity/P1433,https://schema.org/inAlbum,Ext_Subprop,
http://www.wikidata.org/entity/P407,https://schema.org/inLanguage,Equiv_Prop,
http://www.wikidata.org/entity/P5899,https://schema.org/interestRate,Equiv_Prop,
http://www.wikidata.org/entity/P144,https://schema.org/isBasedOn,Equiv_Prop,
http://www.wikidata.org/entity/P957,https://schema.org/isbn,Ext_Superprop,
http://www.wikidata.org/entity/P212,https://schema.org/isbn,Ext_Superprop,
http://www.wikidata.org/entity/P3035,https://schema.org/isbn,Ext_Superprop,
http://www.wikidata.org/entity/P3097,https://schema.org/isbn,Ext_Superprop,
http://www.wikidata.org/entity/P1796,https://schema.org/isicV4,Equiv_Prop,
http://www.wikidata.org/entity/P179,https://schema.org/isPartOf,Ext_Superprop,
http://www.wikidata.org/entity/P195,https://schema.org/isPartOf,Ext_Superprop,
http://www.wikidata.org/entity/P361,https://schema.org/isPartOf,Equiv_Prop,
http://www.wikidata.org/entity/P1243,https://schema.org/isrcCode,Equiv_Prop,
http://www.wikidata.org/entity/P236,https://schema.org/issn,Equiv_Prop,
http://www.wikidata.org/entity/P433,https://schema.org/issueNumber,Equiv_Prop,
http://www.wikidata.org/entity/P1827,https://schema.org/iswcCode,Equiv_Prop,
http://www.wikidata.org/entity/P1313,https://schema.org/jobTitle,Ext_Superprop,
http://www.wikidata.org/entity/P1412,https://schema.org/knowsLanguage,Equiv_Prop,
http://www.wikidata.org/entity/P625,https://schema.org/latitude,Ext_Subprop,
http://www.wikidata.org/entity/P1278,https://schema.org/leiCode,Equiv_Prop,
http://www.wikidata.org/entity/P275,https://schema.org/license,Equiv_Prop,
http://www.wikidata.org/entity/P276,https://schema.org/location,Equiv_Prop,
http://www.wikidata.org/entity/P1071,https://schema.org/locationCreated,Equiv_Prop,
http://www.wikidata.org/entity/P154,https://schema.org/logo,Equiv_Prop,
http://www.wikidata.org/entity/P625,https://schema.org/longitude,Ext_Subprop,
http://www.wikidata.org/entity/P676,https://schema.org/lyricist,Equiv_Prop,
http://www.wikidata.org/entity/P921,https://schema.org/mainEntity,Ext_Subprop,
http://www.wikidata.org/entity/P973,https://schema.org/mainEntityOfPage,Equiv_Prop,
http://www.wikidata.org/entity/P186,https://schema.org/material,Equiv_Prop,
http://www.wikidata.org/entity/P488,https://schema.org/member,Ext_Superprop,
http://www.wikidata.org/entity/P3320,https://schema.org/member,Ext_Superprop,
http://www.wikidata.org/entity/P54,https://schema.org/memberOf,Ext_Superprop,
http://www.wikidata.org/entity/P7779,https://schema.org/memberOf,Ext_Superprop,
http://www.wikidata.org/entity/P2462,https://schema.org/memberOf,Ext_Superprop,
http://www.wikidata.org/entity/P5096,https://schema.org/memberOf,Ext_Superprop,
http://www.wikidata.org/entity/P4100,https://schema.org/memberOf,Ext_Superprop,
http://www.wikidata.org/entity/P11491,https://schema.org/memberOf,Ext_Superprop,
http://www.wikidata.org/entity/P463,https://schema.org/memberOf,Equiv_Prop,
http://www.wikidata.org/entity/P86,https://schema.org/musicBy,Ext_Subprop,
http://www.wikidata.org/entity/P3224,https://schema.org/naics,Equiv_Prop,
http://www.wikidata.org/entity/P2561,https://schema.org/name,Equiv_Prop,
http://www.wikidata.org/entity/P27,https://schema.org/nationality,Equiv_Prop,
http://www.wikidata.org/entity/P2218,https://schema.org/netWorth,Equiv_Prop,
http://www.wikidata.org/entity/P1128,https://schema.org/numberOfEmployees,Equiv_Prop,
http://www.wikidata.org/entity/P1113,https://schema.org/numberOfEpisodes,Equiv_Prop,
http://www.wikidata.org/entity/P1104,https://schema.org/numberOfPages,Equiv_Prop,
http://www.wikidata.org/entity/P2437,https://schema.org/numberOfSeasons,Equiv_Prop,
http://www.wikidata.org/entity/P2635,https://schema.org/numTracks,Equiv_Prop,
http://www.wikidata.org/entity/P8626,https://schema.org/opens,Equiv_Prop,
http://www.wikidata.org/entity/P306,https://schema.org/operatingSystem,Equiv_Prop,
http://www.wikidata.org/entity/P664,https://schema.org/organizer,Equiv_Prop,
http://www.wikidata.org/entity/P1830,https://schema.org/owns,Equiv_Prop,
http://www.wikidata.org/entity/P4714,https://schema.org/pageStart,Exact_Prop,
http://www.wikidata.org/entity/P304,https://schema.org/pagination,Equiv_Prop,
http://www.wikidata.org/entity/P22,https://schema.org/parent,Ext_Superprop,
http://www.wikidata.org/entity/P25,https://schema.org/parent,Ext_Superprop,
http://www.wikidata.org/entity/P749,https://schema.org/parentOrganization,Equiv_Prop,
http://www.wikidata.org/entity/P710,https://schema.org/participant,Equiv_Prop,
http://www.wikidata.org/entity/P4908,https://schema.org/partOfSeason,Equiv_Prop,
http://www.wikidata.org/entity/P179,https://schema.org/partOfSeries,Equiv_Prop,
http://www.wikidata.org/entity/P175,https://schema.org/performer,Ext_Subprop,
http://www.wikidata.org/entity/P18,https://schema.org/photo,Ext_Subprop,
http://www.wikidata.org/entity/P404,https://schema.org/playMode,Exact_Prop,
http://www.wikidata.org/entity/P404,https://schema.org/playMode,Equiv_Prop,
http://www.wikidata.org/entity/P1545,https://schema.org/position,Equiv_Prop,
http://www.wikidata.org/entity/P924,https://schema.org/possibleTreatment,Equiv_Prop,
http://www.wikidata.org/entity/P155,https://schema.org/previousItem,Equiv_Prop,
http://www.wikidata.org/entity/P5894,https://schema.org/price,Ext_Superprop,
http://www.wikidata.org/entity/P400,https://schema.org/processorRequirements,Ext_Subprop,
http://www.wikidata.org/entity/P162,https://schema.org/producer,Equiv_Prop,
http://www.wikidata.org/entity/P272,https://schema.org/productionCompany,Equiv_Prop,
http://www.wikidata.org/entity/P277,https://schema.org/programmingLanguage,Equiv_Prop,
http://www.wikidata.org/entity/P176,https://schema.org/provider,Equiv_Prop,
http://www.wikidata.org/entity/P123,https://schema.org/publication,Ext_Superprop,
http://www.wikidata.org/entity/P291,https://schema.org/publication,Ext_Superprop,
http://www.wikidata.org/entity/P577,https://schema.org/publication,Ext_Superprop,
http://www.wikidata.org/entity/P123,https://schema.org/publisher,Equiv_Prop,
http://www.wikidata.org/entity/P1817,https://schema.org/recipient,Equiv_Prop,
http://www.wikidata.org/entity/P2550,https://schema.org/recordingOf,Equiv_Prop,
http://www.wikidata.org/entity/P9831,https://schema.org/releaseOf,Equiv_Prop,
http://www.wikidata.org/entity/P1995,https://schema.org/relevantSpecialty,Equiv_Prop,
http://www.wikidata.org/entity/P2257,https://schema.org/repeatFrequency,Equiv_Prop,
http://www.wikidata.org/entity/P6977,https://schema.org/review,Equiv_Prop,
http://www.wikidata.org/entity/P4032,https://schema.org/reviewedBy,Ext_Subprop,
http://www.wikidata.org/entity/P5642,https://schema.org/riskFactor,Equiv_Prop,
http://www.wikidata.org/entity/P4633,https://schema.org/roleName,Ext_Superprop,
http://www.wikidata.org/entity/P1628,https://schema.org/sameAs,Ext_Superprop,
http://www.wikidata.org/entity/P2012,https://schema.org/servesCuisine,Equiv_Prop,
http://www.wikidata.org/entity/P3373,https://schema.org/sibling,Equiv_Prop,
http://www.wikidata.org/entity/P780,https://schema.org/signOrSymptom,Equiv_Prop,
http://www.wikidata.org/entity/P1546,https://schema.org/slogan,Equiv_Prop,
http://www.wikidata.org/entity/P348,https://schema.org/softwareVersion,Exact_Prop,
http://www.wikidata.org/entity/P101,https://schema.org/specialty,Exact_Prop,
http://www.wikidata.org/entity/P859,https://schema.org/sponsor,Equiv_Prop,
http://www.wikidata.org/entity/P641,https://schema.org/sport,Equiv_Prop,
http://www.wikidata.org/entity/P26,https://schema.org/spouse,Equiv_Prop,
http://www.wikidata.org/entity/P580,https://schema.org/startDate,Equiv_Prop,
http://www.wikidata.org/entity/P580,https://schema.org/startTime,Equiv_Prop,
http://www.wikidata.org/entity/P669,https://schema.org/streetAddress,Ext_Superprop,
http://www.wikidata.org/entity/P6375,https://schema.org/streetAddress,Ext_Superprop,
http://www.wikidata.org/entity/P670,https://schema.org/streetAddress,Ext_Superprop,
http://www.wikidata.org/entity/P180,https://schema.org/subjectOf,Ext_Superprop,
http://www.wikidata.org/entity/P355,https://schema.org/subOrganization,Equiv_Prop,
http://www.wikidata.org/entity/P1329,https://schema.org/telephone,Equiv_Prop,
http://www.wikidata.org/entity/P2699,https://schema.org/thumbnailUrl,Ext_Subprop,
http://www.wikidata.org/entity/P249,https://schema.org/tickerSymbol,Equiv_Prop,
http://www.wikidata.org/entity/P2047,https://schema.org/timeRequired,Equiv_Prop,
http://www.wikidata.org/entity/P2704,https://schema.org/titleEIDR,Ext_Superprop,
http://www.wikidata.org/entity/P1444,https://schema.org/toLocation,Exact_Prop,
http://www.wikidata.org/entity/P2207,https://schema.org/track,Ext_Superprop,
http://www.wikidata.org/entity/P4578,https://schema.org/track,Ext_Superprop,
http://www.wikidata.org/entity/P4404,https://schema.org/track,Ext_Superprop,
http://www.wikidata.org/entity/P6079,https://schema.org/track,Ext_Superprop,
http://www.wikidata.org/entity/P51,https://schema.org/track,Ext_Subprop,
http://www.wikidata.org/entity/P658,https://schema.org/track,Equiv_Prop,
http://www.wikidata.org/entity/P629,https://schema.org/translationOfWork,Ext_Subprop,
http://www.wikidata.org/entity/P9745,https://schema.org/translationOfWork,Exact_Prop,
http://www.wikidata.org/entity/P655,https://schema.org/translator,Equiv_Prop,
http://www.wikidata.org/entity/P2699,https://schema.org/url,Equiv_Prop,
http://www.wikidata.org/entity/P3027,https://schema.org/validFrom,Equiv_Prop,
http://www.wikidata.org/entity/P3028,https://schema.org/validThrough,Equiv_Prop,
http://www.wikidata.org/entity/P3608,https://schema.org/vatID,Ext_Superprop,
http://www.wikidata.org/entity/P9767,https://schema.org/version,Exact_Prop,
http://www.wikidata.org/entity/P10,https://schema.org/video,Equiv_Prop,
http://www.wikidata.org/entity/P478,https://schema.org/volumeNumber,Equiv_Prop,
http://www.wikidata.org/entity/P2067,https://schema.org/weight,Equiv_Prop,
http://www.wikidata.org/entity/P2049,https://schema.org/width,Equiv_Prop,
http://www.wikidata.org/entity/P747,https://schema.org/workExample,Equiv_Prop,
http://www.wikidata.org/entity/P937,https://schema.org/workLocation,Ext_Subprop,
http://www.wikidata.org/entity/P108,https://schema.org/worksFor,Equiv_Prop,
http://www.wikidata.org/entity/P2139,https://schema.org/yearlyRevenue,Equiv_Prop,
http://www.wikidata.org/entity/P123,https://viaf.org/viaf/viaftags.xml#mrca921,Equiv_Prop,
http://www.wikidata.org/entity/P127,https://vocab.org/frbr/core#term-owner,Equiv_Prop,
http://www.wikidata.org/entity/P1830,https://vocab.org/frbr/core#term-ownerOf,Equiv_Prop,
http://www.wikidata.org/entity/P527,https://w3id.org/italia/onto/IoT/consistsOf,Exact_Prop,
http://www.wikidata.org/entity/P361,https://w3id.org/italia/onto/IoT/isPartOf,Exact_Prop,
http://www.wikidata.org/entity/P103,https://w3id.org/vocab/lingvoj#nativeLanguage,Equiv_Prop,
http://www.wikidata.org/entity/P37,https://w3id.org/vocab/lingvoj#officialLanguage,Equiv_Prop,
http://www.wikidata.org/entity/P2936,https://w3id.org/vocab/lingvoj#spokenLanguage,Equiv_Prop,
http://www.wikidata.org/entity/P655,https://w3id.org/vocab/lingvoj#translator,Equiv_Prop,
http://www.wikidata.org/entity/P356,https://wiki.personaldata.io/wiki/Property:P62,Equiv_Prop,
http://www.wikidata.org/entity/P305,https://www.bbc.co.uk/ontologies/coreconcepts/languageCode,Equiv_Prop,
http://www.wikidata.org/entity/P264,https://www.freebase.com/music/artist/label,Equiv_Prop,not found
http://www.wikidata.org/entity/P264,https://www.freebase.com/music/release/label,Equiv_Prop,not found
http://www.wikidata.org/entity/P106,https://www.ica.org/standards/RiC/ontology#OccupationType,Equiv_Prop,
http://www.wikidata.org/entity/P10135,https://www.loc.gov/marc/bibliographic/bd033,Equiv_Prop,
http://www.wikidata.org/entity/P10135,https://www.loc.gov/marc/bibliographic/bd518,Equiv_Prop,
http://www.wikidata.org/entity/P156,https://www.purl.org/vocab/frbr/core#successor,Equiv_Prop,
http://www.wikidata.org/entity/P156,https://www.schema.org/nextItem,Equiv_Prop,
http://www.wikidata.org/entity/P1181,https://www.unicode.org/reports/tr38/index.html#kAccountingNumeric,Equiv_Prop,
http://www.wikidata.org/entity/P5519,https://www.unicode.org/reports/tr38/index.html#kCangjie,Equiv_Prop,
http://www.wikidata.org/entity/P5518,https://www.unicode.org/reports/tr38/index.html#kFourCornerCode,Equiv_Prop,
http://www.wikidata.org/entity/P1721,https://www.unicode.org/reports/tr38/index.html#kHanyuPinyin,Equiv_Prop,
http://www.wikidata.org/entity/P1181,https://www.unicode.org/reports/tr38/index.html#kOtherNumeric,Equiv_Prop,
http://www.wikidata.org/entity/P1181,https://www.unicode.org/reports/tr38/index.html#kPrimaryNumeric,Equiv_Prop,
http://www.wikidata.org/entity/P5475,https://www.unicode.org/reports/tr38/index.html#kSimplifiedVariant,Equiv_Prop,
http://www.wikidata.org/entity/P5205,https://www.unicode.org/reports/tr38/index.html#kTotalStrokes,Equiv_Prop,
http://www.wikidata.org/entity/P5475,https://www.unicode.org/reports/tr38/index.html#kTraditionalVariant,Equiv_Prop,
http://www.wikidata.org/entity/P5625,https://www.unicode.org/reports/tr38/index.html#kVietnamese,Equiv_Prop,
http://www.wikidata.org/entity/P5475,https://www.unicode.org/reports/tr38/index.html#kZVariant,Equiv_Prop,
http://www.wikidata.org/entity/P156,https://www.vocab.getty.edu/ontology#ulan1412_predecessor_of,Equiv_Prop,not reachable
http://www.wikidata.org/entity/P2561,https://www.w3.org/2000/01/rdf-schema#label,Ext_Subprop,
http://www.wikidata.org/entity/P1163,https://www.w3.org/ns/dcat#mediaType,Equiv_Prop,
http://www.wikidata.org/entity/P159,https://www.w3.org/ns/org#hasPrimarySite,Equiv_Prop,
http://www.wikidata.org/entity/P2047,https://www.w3.org/TR/owl-time/#time:Duration,Exact_Prop,
http://www.wikidata.org/entity/P11260,https://www.w3.org/TR/rdf-schema/#ch_first,Ext_Subprop,